,number-of-startind,capacity,mean-juvenile-mortality-prob,mean-adult-mortality-prob,cropland-movement-cost,woodland-movement-cost,angle-for-viewing-ponds-and-woodland,mortality-decrease-with-buffer,distance-for-viewing-ponds-and-woodland,movement-energy,mean-number-of-female-offspring
2752,49.970703125,34.19921875,0.6255859374999999,0.132421875,5.60546875,0.7724609375,143.26171875,0.08310546875,1.4228515625,907.8125,5.68359375
2753,49.970703125,34.19921875,0.6255859374999999,0.132421875,5.92578125,1.6103515625,143.26171875,0.08310546875,1.4228515625,907.8125,5.68359375
2754,49.970703125,34.19921875,0.6255859374999999,0.132421875,5.92578125,0.7724609375,174.62890625,0.08310546875,1.4228515625,907.8125,5.68359375
2755,49.970703125,34.19921875,0.6255859374999999,0.132421875,5.92578125,0.7724609375,143.26171875,0.17142578125000002,1.4228515625,907.8125,5.68359375
2756,49.970703125,34.19921875,0.6255859374999999,0.132421875,5.92578125,0.7724609375,143.26171875,0.08310546875,2.2529296875,907.8125,5.68359375
2757,49.970703125,34.19921875,0.6255859374999999,0.132421875,5.92578125,0.7724609375,143.26171875,0.08310546875,1.4228515625,657.8125,5.68359375
2758,49.970703125,34.19921875,0.6255859374999999,0.132421875,5.92578125,0.7724609375,143.26171875,0.08310546875,1.4228515625,907.8125,4.45703125
2759,49.970703125,34.19921875,0.6255859374999999,0.132421875,5.92578125,0.7724609375,143.26171875,0.08310546875,1.4228515625,907.8125,5.68359375
2760,29.462890625,36.89453125,0.5353515625,0.194921875,4.60546875,0.8603515625,119.62890625,0.07642578124999999,1.0029296875,257.8125,5.45703125
2761,12.470703125,36.89453125,0.5353515625,0.194921875,4.60546875,0.8603515625,119.62890625,0.07642578124999999,1.0029296875,257.8125,5.45703125
2762,29.462890625,19.19921875,0.5353515625,0.194921875,4.60546875,0.8603515625,119.62890625,0.07642578124999999,1.0029296875,257.8125,5.45703125
2763,29.462890625,36.89453125,0.4755859375,0.194921875,4.60546875,0.8603515625,119.62890625,0.07642578124999999,1.0029296875,257.8125,5.45703125
2764,29.462890625,36.89453125,0.5353515625,0.232421875,4.60546875,0.8603515625,119.62890625,0.07642578124999999,1.0029296875,257.8125,5.45703125
2765,29.462890625,36.89453125,0.5353515625,0.194921875,4.92578125,0.8603515625,119.62890625,0.07642578124999999,1.0029296875,257.8125,5.45703125
2766,29.462890625,36.89453125,0.5353515625,0.194921875,4.60546875,1.5224609375,119.62890625,0.07642578124999999,1.0029296875,257.8125,5.45703125
2767,29.462890625,36.89453125,0.5353515625,0.194921875,4.60546875,0.8603515625,88.26171875,0.07642578124999999,1.0029296875,257.8125,5.45703125
2768,29.462890625,36.89453125,0.5353515625,0.194921875,4.60546875,0.8603515625,119.62890625,0.17810546875000002,1.0029296875,257.8125,5.45703125
2769,29.462890625,36.89453125,0.5353515625,0.194921875,4.60546875,0.8603515625,119.62890625,0.07642578124999999,2.6728515625,257.8125,5.45703125
2770,29.462890625,36.89453125,0.5353515625,0.194921875,4.60546875,0.8603515625,119.62890625,0.07642578124999999,1.0029296875,507.8125,5.45703125
2771,29.462890625,36.89453125,0.5353515625,0.194921875,4.60546875,0.8603515625,119.62890625,0.07642578124999999,1.0029296875,257.8125,4.68359375
2772,29.462890625,19.19921875,0.4755859375,0.232421875,4.92578125,1.5224609375,88.26171875,0.17810546875000002,2.6728515625,507.8125,4.68359375
2773,12.470703125,36.89453125,0.4755859375,0.232421875,4.92578125,1.5224609375,88.26171875,0.17810546875000002,2.6728515625,507.8125,4.68359375
2774,12.470703125,19.19921875,0.5353515625,0.232421875,4.92578125,1.5224609375,88.26171875,0.17810546875000002,2.6728515625,507.8125,4.68359375
2775,12.470703125,19.19921875,0.4755859375,0.194921875,4.92578125,1.5224609375,88.26171875,0.17810546875000002,2.6728515625,507.8125,4.68359375
2776,12.470703125,19.19921875,0.4755859375,0.232421875,4.60546875,1.5224609375,88.26171875,0.17810546875000002,2.6728515625,507.8125,4.68359375
2777,12.470703125,19.19921875,0.4755859375,0.232421875,4.92578125,0.8603515625,88.26171875,0.17810546875000002,2.6728515625,507.8125,4.68359375
2778,12.470703125,19.19921875,0.4755859375,0.232421875,4.92578125,1.5224609375,119.62890625,0.17810546875000002,2.6728515625,507.8125,4.68359375
2779,12.470703125,19.19921875,0.4755859375,0.232421875,4.92578125,1.5224609375,88.26171875,0.07642578124999999,2.6728515625,507.8125,4.68359375
2780,12.470703125,19.19921875,0.4755859375,0.232421875,4.92578125,1.5224609375,88.26171875,0.17810546875000002,1.0029296875,507.8125,4.68359375
2781,12.470703125,19.19921875,0.4755859375,0.232421875,4.92578125,1.5224609375,88.26171875,0.17810546875000002,2.6728515625,257.8125,4.68359375
2782,12.470703125,19.19921875,0.4755859375,0.232421875,4.92578125,1.5224609375,88.26171875,0.17810546875000002,2.6728515625,507.8125,5.45703125
2783,12.470703125,19.19921875,0.4755859375,0.232421875,4.92578125,1.5224609375,88.26171875,0.17810546875000002,2.6728515625,507.8125,4.68359375
2784,38.837890625,18.14453125,0.4228515625,0.169921875,4.85546875,1.0478515625,160.87890625,0.19517578125,1.9404296875,957.8125,4.20703125
2785,21.845703125,18.14453125,0.4228515625,0.169921875,4.85546875,1.0478515625,160.87890625,0.19517578125,1.9404296875,957.8125,4.20703125
2786,38.837890625,37.94921875,0.4228515625,0.169921875,4.85546875,1.0478515625,160.87890625,0.19517578125,1.9404296875,957.8125,4.20703125
2787,38.837890625,18.14453125,0.4380859375,0.169921875,4.85546875,1.0478515625,160.87890625,0.19517578125,1.9404296875,957.8125,4.20703125
2788,38.837890625,18.14453125,0.4228515625,0.20742187499999998,4.85546875,1.0478515625,160.87890625,0.19517578125,1.9404296875,957.8125,4.20703125
2789,38.837890625,18.14453125,0.4228515625,0.169921875,4.67578125,1.0478515625,160.87890625,0.19517578125,1.9404296875,957.8125,4.20703125
2790,38.837890625,18.14453125,0.4228515625,0.169921875,4.85546875,1.3349609375,160.87890625,0.19517578125,1.9404296875,957.8125,4.20703125
2791,38.837890625,18.14453125,0.4228515625,0.169921875,4.85546875,1.0478515625,74.51171875,0.19517578125,1.9404296875,957.8125,4.20703125
2792,38.837890625,18.14453125,0.4228515625,0.169921875,4.85546875,1.0478515625,160.87890625,0.05935546875,1.9404296875,957.8125,4.20703125
2793,38.837890625,18.14453125,0.4228515625,0.169921875,4.85546875,1.0478515625,160.87890625,0.19517578125,1.1103515625,957.8125,4.20703125
2794,38.837890625,18.14453125,0.4228515625,0.169921875,4.85546875,1.0478515625,160.87890625,0.19517578125,1.9404296875,607.8125,4.20703125
2795,38.837890625,18.14453125,0.4228515625,0.169921875,4.85546875,1.0478515625,160.87890625,0.19517578125,1.9404296875,957.8125,4.43359375
2796,38.837890625,37.94921875,0.4380859375,0.20742187499999998,4.67578125,1.3349609375,74.51171875,0.05935546875,1.1103515625,607.8125,4.43359375
2797,21.845703125,18.14453125,0.4380859375,0.20742187499999998,4.67578125,1.3349609375,74.51171875,0.05935546875,1.1103515625,607.8125,4.43359375
2798,21.845703125,37.94921875,0.4228515625,0.20742187499999998,4.67578125,1.3349609375,74.51171875,0.05935546875,1.1103515625,607.8125,4.43359375
2799,21.845703125,37.94921875,0.4380859375,0.169921875,4.67578125,1.3349609375,74.51171875,0.05935546875,1.1103515625,607.8125,4.43359375
2800,21.845703125,37.94921875,0.4380859375,0.20742187499999998,4.85546875,1.3349609375,74.51171875,0.05935546875,1.1103515625,607.8125,4.43359375
2801,21.845703125,37.94921875,0.4380859375,0.20742187499999998,4.67578125,1.0478515625,74.51171875,0.05935546875,1.1103515625,607.8125,4.43359375
2802,21.845703125,37.94921875,0.4380859375,0.20742187499999998,4.67578125,1.3349609375,160.87890625,0.05935546875,1.1103515625,607.8125,4.43359375
2803,21.845703125,37.94921875,0.4380859375,0.20742187499999998,4.67578125,1.3349609375,74.51171875,0.19517578125,1.1103515625,607.8125,4.43359375
2804,21.845703125,37.94921875,0.4380859375,0.20742187499999998,4.67578125,1.3349609375,74.51171875,0.05935546875,1.9404296875,607.8125,4.43359375
2805,21.845703125,37.94921875,0.4380859375,0.20742187499999998,4.67578125,1.3349609375,74.51171875,0.05935546875,1.1103515625,957.8125,4.43359375
2806,21.845703125,37.94921875,0.4380859375,0.20742187499999998,4.67578125,1.3349609375,74.51171875,0.05935546875,1.1103515625,607.8125,4.20703125
2807,21.845703125,37.94921875,0.4380859375,0.20742187499999998,4.67578125,1.3349609375,74.51171875,0.05935546875,1.1103515625,607.8125,4.43359375
2808,76.337890625,33.14453125,0.5728515625,0.269921875,5.85546875,1.7978515625,105.87890625,0.10017578125,0.6904296875,557.8125,5.20703125
2809,59.345703125,33.14453125,0.5728515625,0.269921875,5.85546875,1.7978515625,105.87890625,0.10017578125,0.6904296875,557.8125,5.20703125
2810,76.337890625,22.94921875,0.5728515625,0.269921875,5.85546875,1.7978515625,105.87890625,0.10017578125,0.6904296875,557.8125,5.20703125
2811,76.337890625,33.14453125,0.5880859375,0.269921875,5.85546875,1.7978515625,105.87890625,0.10017578125,0.6904296875,557.8125,5.20703125
2812,76.337890625,33.14453125,0.5728515625,0.107421875,5.85546875,1.7978515625,105.87890625,0.10017578125,0.6904296875,557.8125,5.20703125
2813,76.337890625,33.14453125,0.5728515625,0.269921875,5.67578125,1.7978515625,105.87890625,0.10017578125,0.6904296875,557.8125,5.20703125
2814,76.337890625,33.14453125,0.5728515625,0.269921875,5.85546875,0.5849609375,105.87890625,0.10017578125,0.6904296875,557.8125,5.20703125
2815,76.337890625,33.14453125,0.5728515625,0.269921875,5.85546875,1.7978515625,129.51171875,0.10017578125,0.6904296875,557.8125,5.20703125
2816,76.337890625,33.14453125,0.5728515625,0.269921875,5.85546875,1.7978515625,105.87890625,0.15435546875,0.6904296875,557.8125,5.20703125
2817,76.337890625,33.14453125,0.5728515625,0.269921875,5.85546875,1.7978515625,105.87890625,0.10017578125,2.3603515625,557.8125,5.20703125
2818,76.337890625,33.14453125,0.5728515625,0.269921875,5.85546875,1.7978515625,105.87890625,0.10017578125,0.6904296875,207.8125,5.20703125
2819,76.337890625,33.14453125,0.5728515625,0.269921875,5.85546875,1.7978515625,105.87890625,0.10017578125,0.6904296875,557.8125,5.43359375
2820,76.337890625,22.94921875,0.5880859375,0.107421875,5.67578125,0.5849609375,129.51171875,0.15435546875,2.3603515625,207.8125,5.43359375
2821,59.345703125,33.14453125,0.5880859375,0.107421875,5.67578125,0.5849609375,129.51171875,0.15435546875,2.3603515625,207.8125,5.43359375
2822,59.345703125,22.94921875,0.5728515625,0.107421875,5.67578125,0.5849609375,129.51171875,0.15435546875,2.3603515625,207.8125,5.43359375
2823,59.345703125,22.94921875,0.5880859375,0.269921875,5.67578125,0.5849609375,129.51171875,0.15435546875,2.3603515625,207.8125,5.43359375
2824,59.345703125,22.94921875,0.5880859375,0.107421875,5.85546875,0.5849609375,129.51171875,0.15435546875,2.3603515625,207.8125,5.43359375
2825,59.345703125,22.94921875,0.5880859375,0.107421875,5.67578125,1.7978515625,129.51171875,0.15435546875,2.3603515625,207.8125,5.43359375
2826,59.345703125,22.94921875,0.5880859375,0.107421875,5.67578125,0.5849609375,105.87890625,0.15435546875,2.3603515625,207.8125,5.43359375
2827,59.345703125,22.94921875,0.5880859375,0.107421875,5.67578125,0.5849609375,129.51171875,0.10017578125,2.3603515625,207.8125,5.43359375
2828,59.345703125,22.94921875,0.5880859375,0.107421875,5.67578125,0.5849609375,129.51171875,0.15435546875,0.6904296875,207.8125,5.43359375
2829,59.345703125,22.94921875,0.5880859375,0.107421875,5.67578125,0.5849609375,129.51171875,0.15435546875,2.3603515625,557.8125,5.43359375
2830,59.345703125,22.94921875,0.5880859375,0.107421875,5.67578125,0.5849609375,129.51171875,0.15435546875,2.3603515625,207.8125,5.20703125
2831,59.345703125,22.94921875,0.5880859375,0.107421875,5.67578125,0.5849609375,129.51171875,0.15435546875,2.3603515625,207.8125,5.43359375
2832,57.587890625,10.64453125,0.4978515625,0.11992187500000001,5.35546875,1.4228515625,133.37890625,0.052675781250000005,1.3154296875,357.8125,5.70703125
2833,78.095703125,10.64453125,0.4978515625,0.11992187500000001,5.35546875,1.4228515625,133.37890625,0.052675781250000005,1.3154296875,357.8125,5.70703125
2834,57.587890625,30.44921875,0.4978515625,0.11992187500000001,5.35546875,1.4228515625,133.37890625,0.052675781250000005,1.3154296875,357.8125,5.70703125
2835,57.587890625,10.64453125,0.5130859375,0.11992187500000001,5.35546875,1.4228515625,133.37890625,0.052675781250000005,1.3154296875,357.8125,5.70703125
2836,57.587890625,10.64453125,0.4978515625,0.157421875,5.35546875,1.4228515625,133.37890625,0.052675781250000005,1.3154296875,357.8125,5.70703125
2837,57.587890625,10.64453125,0.4978515625,0.11992187500000001,4.17578125,1.4228515625,133.37890625,0.052675781250000005,1.3154296875,357.8125,5.70703125
2838,57.587890625,10.64453125,0.4978515625,0.11992187500000001,5.35546875,0.9599609375,133.37890625,0.052675781250000005,1.3154296875,357.8125,5.70703125
2839,57.587890625,10.64453125,0.4978515625,0.11992187500000001,5.35546875,1.4228515625,102.01171875,0.052675781250000005,1.3154296875,357.8125,5.70703125
2840,57.587890625,10.64453125,0.4978515625,0.11992187500000001,5.35546875,1.4228515625,133.37890625,0.10685546875,1.3154296875,357.8125,5.70703125
2841,57.587890625,10.64453125,0.4978515625,0.11992187500000001,5.35546875,1.4228515625,133.37890625,0.052675781250000005,1.7353515625,357.8125,5.70703125
2842,57.587890625,10.64453125,0.4978515625,0.11992187500000001,5.35546875,1.4228515625,133.37890625,0.052675781250000005,1.3154296875,807.8125,5.70703125
2843,57.587890625,10.64453125,0.4978515625,0.11992187500000001,5.35546875,1.4228515625,133.37890625,0.052675781250000005,1.3154296875,357.8125,5.93359375
2844,57.587890625,30.44921875,0.5130859375,0.157421875,4.17578125,0.9599609375,102.01171875,0.10685546875,1.7353515625,807.8125,5.93359375
2845,78.095703125,10.64453125,0.5130859375,0.157421875,4.17578125,0.9599609375,102.01171875,0.10685546875,1.7353515625,807.8125,5.93359375
2846,78.095703125,30.44921875,0.4978515625,0.157421875,4.17578125,0.9599609375,102.01171875,0.10685546875,1.7353515625,807.8125,5.93359375
2847,78.095703125,30.44921875,0.5130859375,0.11992187500000001,4.17578125,0.9599609375,102.01171875,0.10685546875,1.7353515625,807.8125,5.93359375
2848,78.095703125,30.44921875,0.5130859375,0.157421875,5.35546875,0.9599609375,102.01171875,0.10685546875,1.7353515625,807.8125,5.93359375
2849,78.095703125,30.44921875,0.5130859375,0.157421875,4.17578125,1.4228515625,102.01171875,0.10685546875,1.7353515625,807.8125,5.93359375
2850,78.095703125,30.44921875,0.5130859375,0.157421875,4.17578125,0.9599609375,133.37890625,0.10685546875,1.7353515625,807.8125,5.93359375
2851,78.095703125,30.44921875,0.5130859375,0.157421875,4.17578125,0.9599609375,102.01171875,0.052675781250000005,1.7353515625,807.8125,5.93359375
2852,78.095703125,30.44921875,0.5130859375,0.157421875,4.17578125,0.9599609375,102.01171875,0.10685546875,1.3154296875,807.8125,5.93359375
2853,78.095703125,30.44921875,0.5130859375,0.157421875,4.17578125,0.9599609375,102.01171875,0.10685546875,1.7353515625,357.8125,5.93359375
2854,78.095703125,30.44921875,0.5130859375,0.157421875,4.17578125,0.9599609375,102.01171875,0.10685546875,1.7353515625,807.8125,5.70703125
2855,78.095703125,30.44921875,0.5130859375,0.157421875,4.17578125,0.9599609375,102.01171875,0.10685546875,1.7353515625,807.8125,5.93359375
2856,20.087890625,25.64453125,0.6478515625,0.219921875,4.35546875,0.6728515625,78.37890625,0.14767578125,2.5654296875,757.8125,4.70703125
2857,40.595703125,25.64453125,0.6478515625,0.219921875,4.35546875,0.6728515625,78.37890625,0.14767578125,2.5654296875,757.8125,4.70703125
2858,20.087890625,15.44921875,0.6478515625,0.219921875,4.35546875,0.6728515625,78.37890625,0.14767578125,2.5654296875,757.8125,4.70703125
2859,20.087890625,25.64453125,0.6630859375,0.219921875,4.35546875,0.6728515625,78.37890625,0.14767578125,2.5654296875,757.8125,4.70703125
2860,20.087890625,25.64453125,0.6478515625,0.257421875,4.35546875,0.6728515625,78.37890625,0.14767578125,2.5654296875,757.8125,4.70703125
2861,20.087890625,25.64453125,0.6478515625,0.219921875,5.17578125,0.6728515625,78.37890625,0.14767578125,2.5654296875,757.8125,4.70703125
2862,20.087890625,25.64453125,0.6478515625,0.219921875,4.35546875,1.7099609375,78.37890625,0.14767578125,2.5654296875,757.8125,4.70703125
2863,20.087890625,25.64453125,0.6478515625,0.219921875,4.35546875,0.6728515625,157.01171875,0.14767578125,2.5654296875,757.8125,4.70703125
2864,20.087890625,25.64453125,0.6478515625,0.219921875,4.35546875,0.6728515625,78.37890625,0.01185546875,2.5654296875,757.8125,4.70703125
2865,20.087890625,25.64453125,0.6478515625,0.219921875,4.35546875,0.6728515625,78.37890625,0.14767578125,2.9853515625,757.8125,4.70703125
2866,20.087890625,25.64453125,0.6478515625,0.219921875,4.35546875,0.6728515625,78.37890625,0.14767578125,2.5654296875,407.8125,4.70703125
2867,20.087890625,25.64453125,0.6478515625,0.219921875,4.35546875,0.6728515625,78.37890625,0.14767578125,2.5654296875,757.8125,4.93359375
2868,20.087890625,15.44921875,0.6630859375,0.257421875,5.17578125,1.7099609375,157.01171875,0.01185546875,2.9853515625,407.8125,4.93359375
2869,40.595703125,25.64453125,0.6630859375,0.257421875,5.17578125,1.7099609375,157.01171875,0.01185546875,2.9853515625,407.8125,4.93359375
2870,40.595703125,15.44921875,0.6478515625,0.257421875,5.17578125,1.7099609375,157.01171875,0.01185546875,2.9853515625,407.8125,4.93359375
2871,40.595703125,15.44921875,0.6630859375,0.219921875,5.17578125,1.7099609375,157.01171875,0.01185546875,2.9853515625,407.8125,4.93359375
2872,40.595703125,15.44921875,0.6630859375,0.257421875,4.35546875,1.7099609375,157.01171875,0.01185546875,2.9853515625,407.8125,4.93359375
2873,40.595703125,15.44921875,0.6630859375,0.257421875,5.17578125,0.6728515625,157.01171875,0.01185546875,2.9853515625,407.8125,4.93359375
2874,40.595703125,15.44921875,0.6630859375,0.257421875,5.17578125,1.7099609375,78.37890625,0.01185546875,2.9853515625,407.8125,4.93359375
2875,40.595703125,15.44921875,0.6630859375,0.257421875,5.17578125,1.7099609375,157.01171875,0.14767578125,2.9853515625,407.8125,4.93359375
2876,40.595703125,15.44921875,0.6630859375,0.257421875,5.17578125,1.7099609375,157.01171875,0.01185546875,2.5654296875,407.8125,4.93359375
2877,40.595703125,15.44921875,0.6630859375,0.257421875,5.17578125,1.7099609375,157.01171875,0.01185546875,2.9853515625,757.8125,4.93359375
2878,40.595703125,15.44921875,0.6630859375,0.257421875,5.17578125,1.7099609375,157.01171875,0.01185546875,2.9853515625,407.8125,4.70703125
2879,40.595703125,15.44921875,0.6630859375,0.257421875,5.17578125,1.7099609375,157.01171875,0.01185546875,2.9853515625,407.8125,4.93359375
2880,15.400390625,23.76953125,0.4791015625,0.257421875,5.23046875,0.7666015625,154.00390625,0.18330078125000002,1.7841796875,207.8125,4.58203125
2881,26.533203125,23.76953125,0.4791015625,0.257421875,5.23046875,0.7666015625,154.00390625,0.18330078125000002,1.7841796875,207.8125,4.58203125
2882,15.400390625,24.82421875,0.4791015625,0.257421875,5.23046875,0.7666015625,154.00390625,0.18330078125000002,1.7841796875,207.8125,4.58203125
2883,15.400390625,23.76953125,0.5318359375,0.257421875,5.23046875,0.7666015625,154.00390625,0.18330078125000002,1.7841796875,207.8125,4.58203125
2884,15.400390625,23.76953125,0.4791015625,0.144921875,5.23046875,0.7666015625,154.00390625,0.18330078125000002,1.7841796875,207.8125,4.58203125
2885,15.400390625,23.76953125,0.4791015625,0.257421875,4.55078125,0.7666015625,154.00390625,0.18330078125000002,1.7841796875,207.8125,4.58203125
2886,15.400390625,23.76953125,0.4791015625,0.257421875,5.23046875,0.8662109375,154.00390625,0.18330078125000002,1.7841796875,207.8125,4.58203125
2887,15.400390625,23.76953125,0.4791015625,0.257421875,5.23046875,0.7666015625,95.13671875,0.18330078125000002,1.7841796875,207.8125,4.58203125
2888,15.400390625,23.76953125,0.4791015625,0.257421875,5.23046875,0.7666015625,154.00390625,0.07123046875,1.7841796875,207.8125,4.58203125
2889,15.400390625,23.76953125,0.4791015625,0.257421875,5.23046875,0.7666015625,154.00390625,0.18330078125000002,1.2666015625,207.8125,4.58203125
2890,15.400390625,23.76953125,0.4791015625,0.257421875,5.23046875,0.7666015625,154.00390625,0.18330078125000002,1.7841796875,657.8125,4.58203125
2891,15.400390625,23.76953125,0.4791015625,0.257421875,5.23046875,0.7666015625,154.00390625,0.18330078125000002,1.7841796875,207.8125,5.30859375
2892,15.400390625,24.82421875,0.5318359375,0.144921875,4.55078125,0.8662109375,95.13671875,0.07123046875,1.2666015625,657.8125,5.30859375
2893,26.533203125,23.76953125,0.5318359375,0.144921875,4.55078125,0.8662109375,95.13671875,0.07123046875,1.2666015625,657.8125,5.30859375
2894,26.533203125,24.82421875,0.4791015625,0.144921875,4.55078125,0.8662109375,95.13671875,0.07123046875,1.2666015625,657.8125,5.30859375
2895,26.533203125,24.82421875,0.5318359375,0.257421875,4.55078125,0.8662109375,95.13671875,0.07123046875,1.2666015625,657.8125,5.30859375
2896,26.533203125,24.82421875,0.5318359375,0.144921875,5.23046875,0.8662109375,95.13671875,0.07123046875,1.2666015625,657.8125,5.30859375
2897,26.533203125,24.82421875,0.5318359375,0.144921875,4.55078125,0.7666015625,95.13671875,0.07123046875,1.2666015625,657.8125,5.30859375
2898,26.533203125,24.82421875,0.5318359375,0.144921875,4.55078125,0.8662109375,154.00390625,0.07123046875,1.2666015625,657.8125,5.30859375
2899,26.533203125,24.82421875,0.5318359375,0.144921875,4.55078125,0.8662109375,95.13671875,0.18330078125000002,1.2666015625,657.8125,5.30859375
2900,26.533203125,24.82421875,0.5318359375,0.144921875,4.55078125,0.8662109375,95.13671875,0.07123046875,1.7841796875,657.8125,5.30859375
2901,26.533203125,24.82421875,0.5318359375,0.144921875,4.55078125,0.8662109375,95.13671875,0.07123046875,1.2666015625,207.8125,5.30859375
2902,26.533203125,24.82421875,0.5318359375,0.144921875,4.55078125,0.8662109375,95.13671875,0.07123046875,1.2666015625,657.8125,4.58203125
2903,26.533203125,24.82421875,0.5318359375,0.144921875,4.55078125,0.8662109375,95.13671875,0.07123046875,1.2666015625,657.8125,5.30859375
2904,52.900390625,38.76953125,0.6291015624999999,0.157421875,4.23046875,1.5166015625,99.00390625,0.08830078125,0.5341796875,607.8125,5.58203125
2905,64.033203125,38.76953125,0.6291015624999999,0.157421875,4.23046875,1.5166015625,99.00390625,0.08830078125,0.5341796875,607.8125,5.58203125
2906,52.900390625,39.82421875,0.6291015624999999,0.157421875,4.23046875,1.5166015625,99.00390625,0.08830078125,0.5341796875,607.8125,5.58203125
2907,52.900390625,38.76953125,0.6818359374999999,0.157421875,4.23046875,1.5166015625,99.00390625,0.08830078125,0.5341796875,607.8125,5.58203125
2908,52.900390625,38.76953125,0.6291015624999999,0.24492187499999998,4.23046875,1.5166015625,99.00390625,0.08830078125,0.5341796875,607.8125,5.58203125
2909,52.900390625,38.76953125,0.6291015624999999,0.157421875,5.55078125,1.5166015625,99.00390625,0.08830078125,0.5341796875,607.8125,5.58203125
2910,52.900390625,38.76953125,0.6291015624999999,0.157421875,4.23046875,1.6162109375,99.00390625,0.08830078125,0.5341796875,607.8125,5.58203125
2911,52.900390625,38.76953125,0.6291015624999999,0.157421875,4.23046875,1.5166015625,150.13671875,0.08830078125,0.5341796875,607.8125,5.58203125
2912,52.900390625,38.76953125,0.6291015624999999,0.157421875,4.23046875,1.5166015625,99.00390625,0.16623046875,0.5341796875,607.8125,5.58203125
2913,52.900390625,38.76953125,0.6291015624999999,0.157421875,4.23046875,1.5166015625,99.00390625,0.08830078125,2.5166015625,607.8125,5.58203125
2914,52.900390625,38.76953125,0.6291015624999999,0.157421875,4.23046875,1.5166015625,99.00390625,0.08830078125,0.5341796875,257.8125,5.58203125
2915,52.900390625,38.76953125,0.6291015624999999,0.157421875,4.23046875,1.5166015625,99.00390625,0.08830078125,0.5341796875,607.8125,4.30859375
2916,52.900390625,39.82421875,0.6818359374999999,0.24492187499999998,5.55078125,1.6162109375,150.13671875,0.16623046875,2.5166015625,257.8125,4.30859375
2917,64.033203125,38.76953125,0.6818359374999999,0.24492187499999998,5.55078125,1.6162109375,150.13671875,0.16623046875,2.5166015625,257.8125,4.30859375
2918,64.033203125,39.82421875,0.6291015624999999,0.24492187499999998,5.55078125,1.6162109375,150.13671875,0.16623046875,2.5166015625,257.8125,4.30859375
2919,64.033203125,39.82421875,0.6818359374999999,0.157421875,5.55078125,1.6162109375,150.13671875,0.16623046875,2.5166015625,257.8125,4.30859375
2920,64.033203125,39.82421875,0.6818359374999999,0.24492187499999998,4.23046875,1.6162109375,150.13671875,0.16623046875,2.5166015625,257.8125,4.30859375
2921,64.033203125,39.82421875,0.6818359374999999,0.24492187499999998,5.55078125,1.5166015625,150.13671875,0.16623046875,2.5166015625,257.8125,4.30859375
2922,64.033203125,39.82421875,0.6818359374999999,0.24492187499999998,5.55078125,1.6162109375,99.00390625,0.16623046875,2.5166015625,257.8125,4.30859375
2923,64.033203125,39.82421875,0.6818359374999999,0.24492187499999998,5.55078125,1.6162109375,150.13671875,0.08830078125,2.5166015625,257.8125,4.30859375
2924,64.033203125,39.82421875,0.6818359374999999,0.24492187499999998,5.55078125,1.6162109375,150.13671875,0.16623046875,0.5341796875,257.8125,4.30859375
2925,64.033203125,39.82421875,0.6818359374999999,0.24492187499999998,5.55078125,1.6162109375,150.13671875,0.16623046875,2.5166015625,607.8125,4.30859375
2926,64.033203125,39.82421875,0.6818359374999999,0.24492187499999998,5.55078125,1.6162109375,150.13671875,0.16623046875,2.5166015625,257.8125,5.58203125
2927,64.033203125,39.82421875,0.6818359374999999,0.24492187499999998,5.55078125,1.6162109375,150.13671875,0.16623046875,2.5166015625,257.8125,4.30859375
2928,71.650390625,16.26953125,0.4041015625,0.20742187499999998,4.73046875,1.8916015625,126.50390625,0.04080078125,1.1591796875,807.8125,5.08203125
2929,45.283203125,16.26953125,0.4041015625,0.20742187499999998,4.73046875,1.8916015625,126.50390625,0.04080078125,1.1591796875,807.8125,5.08203125
2930,71.650390625,17.32421875,0.4041015625,0.20742187499999998,4.73046875,1.8916015625,126.50390625,0.04080078125,1.1591796875,807.8125,5.08203125
2931,71.650390625,16.26953125,0.4568359375,0.20742187499999998,4.73046875,1.8916015625,126.50390625,0.04080078125,1.1591796875,807.8125,5.08203125
2932,71.650390625,16.26953125,0.4041015625,0.294921875,4.73046875,1.8916015625,126.50390625,0.04080078125,1.1591796875,807.8125,5.08203125
2933,71.650390625,16.26953125,0.4041015625,0.20742187499999998,4.05078125,1.8916015625,126.50390625,0.04080078125,1.1591796875,807.8125,5.08203125
2934,71.650390625,16.26953125,0.4041015625,0.20742187499999998,4.73046875,1.9912109375,126.50390625,0.04080078125,1.1591796875,807.8125,5.08203125
2935,71.650390625,16.26953125,0.4041015625,0.20742187499999998,4.73046875,1.8916015625,122.63671875,0.04080078125,1.1591796875,807.8125,5.08203125
2936,71.650390625,16.26953125,0.4041015625,0.20742187499999998,4.73046875,1.8916015625,126.50390625,0.11873046875,1.1591796875,807.8125,5.08203125
2937,71.650390625,16.26953125,0.4041015625,0.20742187499999998,4.73046875,1.8916015625,126.50390625,0.04080078125,0.6416015625,807.8125,5.08203125
2938,71.650390625,16.26953125,0.4041015625,0.20742187499999998,4.73046875,1.8916015625,126.50390625,0.04080078125,1.1591796875,857.8125,5.08203125
2939,71.650390625,16.26953125,0.4041015625,0.20742187499999998,4.73046875,1.8916015625,126.50390625,0.04080078125,1.1591796875,807.8125,4.80859375
